id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode
6766,3500000,2,1,1220,28703,1,0,0,4,7,1220,0,1953,0,500056
6767,3500000,3,1,1010,7680,1,0,0,4,7,1010,0,1967,0,500034
6768,3190000,4,2.25,2390,7350,2,0,0,3,8,2390,0,1990,0,500023
6769,3110000,4,2.25,3340,8000,2,0,0,4,8,3340,0,1973,0,500023
6770,3940000,5,3.25,3620,4650,2,0,0,3,8,2790,830,2004,0,500038
6771,13400000,5,2.25,4200,5800,2.5,0,0,4,9,2910,1290,1906,0,500112
6772,27000000,5,2.75,3831,13800,2,1,4,3,9,3831,0,1959,1980,500040
6773,3960000,3,1,1980,9540,1,0,0,3,7,1080,900,1949,0,500133
6774,8090000,4,1.75,1790,8372,1,0,0,4,8,1340,450,1976,0,500033
6775,4800000,3,2,1580,7400,1,0,0,3,7,1050,530,1977,0,500052
6776,5350000,6,1.75,2460,6000,1,0,0,4,7,1230,1230,1913,0,500115
6777,4250000,5,2.75,2110,5120,2,0,0,3,7,1870,240,1947,1983,500106
6778,4080000,3,2.5,1470,1204,3,0,0,3,8,1470,0,2006,0,500117
6779,12600000,4,2.5,3510,13100,2,0,0,4,10,3510,0,1966,0,500040
6780,3100000,1,0.75,520,2885,1,0,0,4,6,520,0,1947,0,500117
6781,2920000,3,2.5,1950,7421,2,0,0,3,8,1950,0,1996,0,500038
6782,2170000,2,1,770,9715,1,0,0,4,6,770,0,1942,0,500168
6783,3985000,4,2.5,2250,6064,2,0,0,3,8,2250,0,2005,0,500056
6784,22500000,3,3,4040,7200,1.5,0,2,4,9,3340,700,1930,0,500112
6785,7000000,4,1.75,2360,6000,1,0,0,3,7,1280,1080,1955,0,500109
6786,5850000,4,2.5,2330,45860,2,0,0,3,9,2330,0,1989,0,500075
6787,3999500,3,1,1720,8910,1,0,0,4,7,1720,0,1954,0,500155
6788,2350000,3,1.75,1900,8540,1,0,0,3,6,950,950,1980,0,500168
6789,2120000,3,1,1040,6800,1,0,0,5,6,1040,0,1951,0,500178
6790,3100000,3,2,2070,9195,1,0,0,3,8,1220,850,1982,0,500074
6791,5390000,3,2,2070,9195,1,0,0,3,8,1220,850,1982,0,500074
6792,3900000,3,3,1550,1608,2,0,0,3,8,1280,270,2001,0,500122
6793,5600000,3,2.5,2020,11935,1,0,0,4,9,2020,0,1976,0,500052
6794,8000000,5,2.5,3320,9024,2,0,0,3,9,3320,0,1999,0,500075
6795,19000000,4,3.25,4130,112521,2,0,0,3,11,4130,0,1978,0,500005
6796,4720000,5,2,2030,9804,1,0,0,3,7,1110,920,1963,0,500008
6797,5025500,3,1.75,1770,7875,1,0,0,4,7,1170,600,1958,0,500008
6798,8300000,4,3.25,3330,7809,2,0,0,3,9,3330,0,2004,0,500075
6799,2249500,4,2.5,2260,9686,1,0,0,4,7,1520,740,1965,0,500002
6800,3750000,3,2.5,1950,6871,2,0,0,3,8,1950,0,1997,0,500155
6801,6450000,3,2.5,2930,19900,1.5,0,0,3,9,2930,0,1983,0,500077
6802,5990000,3,2.75,1960,2500,1.5,0,0,5,7,1410,550,1926,0,500103
6803,5150000,4,2.5,2980,12534,2,0,0,3,9,2980,0,1996,0,500031
6804,1350000,2,1,780,6685,1,0,0,4,5,780,0,1948,0,500002
6805,4850000,3,2.5,1650,4218,2,0,0,3,8,1650,0,2000,0,500075
6806,8900000,NA,3.25,4030,12765,2,0,0,4,9,2800,1230,1975,0,500005
6807,2150000,3,1,1010,10125,1,0,0,4,7,1010,0,1972,0,500042
6808,2995000,3,1,1190,NA,1,0,0,3,7,1190,0,1981,0,500045
6809,8000000,2,1,1050,8750,1,0,0,4,7,1050,0,1951,0,500004
6810,2750000,3,2.5,1560,4244,2,0,0,3,7,1560,0,2002,0,500038
6811,2564000,3,1.5,1490,7800,1,0,0,3,7,1010,480,1963,0,500003
6812,3100000,2,1,770,8149,1,0,0,4,6,770,0,1948,0,500155
6813,3850000,1,1,620,5100,1,0,0,3,6,620,0,1954,0,500144
6814,2030000,3,1.5,1200,9120,1,0,0,3,7,1000,200,1963,0,500055
6815,2850000,4,2,2120,6865,1,0,0,3,7,1060,1060,1954,0,500133
6816,4739750,3,2.5,2330,3610,2,0,0,3,8,2330,0,1999,0,500074
6817,3200000,3,1.75,2000,9760,1,0,0,4,8,1400,600,1978,0,500058
6818,5990000,5,2.75,2820,4608,1,0,0,3,7,1450,1370,1967,0,500117
6819,5800000,3,2,2040,4800,1,0,0,4,7,1020,1020,1925,0,500126
6820,2695000,4,2.25,1700,7056,2,0,0,3,7,1700,0,1999,0,500001
6821,2740000,2,1,820,6200,1,0,0,4,6,820,0,1954,0,500166
6822,3470000,NA,1.75,1315,2162,2,0,0,4,8,1315,0,1974,0,500028
6823,2700000,3,1.75,1390,10905,1,0,0,3,6,860,530,1957,0,500106
6824,14300000,3,2,1890,12017,1,0,2,3,8,1890,0,1949,0,500004
6825,2200000,3,1.75,1460,7226,1,0,0,3,7,1460,0,1993,0,500198
6826,2430000,3,1,1480,15416,1,0,2,4,8,1480,0,1955,0,500022
6827,4575000,3,1.75,1840,4030,1,0,0,5,7,1050,790,1925,0,500108
6828,3400000,2,1.75,1880,7208,1,0,0,3,7,940,940,1951,0,500115
6829,6575000,4,1.5,1910,5000,1.5,0,0,3,7,1610,300,1912,0,500105
6830,3325000,4,2.5,2220,4720,2,0,0,3,7,2220,0,1998,0,500038
6831,3400000,3,2,1410,10015,1,0,3,3,6,1410,0,1993,0,500045
6832,3500000,4,3,3380,16133,1,0,1,3,8,2330,1050,1959,0,500118
6833,4280000,4,2.5,1950,5602,1,0,0,5,7,1120,830,1966,0,500118
6834,5150550,4,2.5,2400,8320,2,0,0,3,8,2400,0,1999,0,500045
6835,4500000,3,1.75,1560,8968,1,0,0,4,8,1560,0,1972,0,500008
6836,1900000,3,1,1040,8910,1,0,0,3,6,1040,0,1943,0,500168
6837,10000000,4,2.75,3090,16538,3,0,0,4,8,2590,500,1919,1987,500116
6838,2990000,3,2.5,1850,NA,2,0,0,3,7,1850,0,2005,0,500058
6839,5080000,2,1,1200,2500,2,0,2,3,7,1090,110,1927,0,500112
6840,2940000,4,2.25,2190,3746,2,0,0,3,8,2190,0,2005,0,500038
6841,3200000,2,1,1380,5820,1,0,0,3,7,1380,0,1918,1976,500117
6842,6410000,5,2.75,3710,8674,2,0,0,3,9,3710,0,1996,0,500056
6843,6750000,3,2.5,2320,98445,1,0,0,4,8,1380,940,1978,0,500072
6844,2550000,3,1.5,1110,10296,1,0,0,5,7,1110,0,1964,0,500042
6845,2866510,3,2.5,1830,4997,2,0,0,3,7,1830,0,2004,0,500001
6846,6075000,4,2.5,2460,45738,1,0,0,4,8,1650,810,1969,0,500075
6847,7650000,NA,1,1270,6500,1,0,0,4,7,1270,0,1956,0,500033
6848,3349500,4,1.75,1700,40973,1,0,0,3,8,1700,0,1961,0,500031
6849,4260000,3,1,1130,9147,1,0,0,5,7,1130,0,1952,0,500033
6850,7750000,NA,1.75,1640,18730,1.5,0,0,4,7,1640,0,1946,0,500004
6851,3430000,2,1.5,1040,8526,1,0,0,5,6,1040,0,1953,0,500155
6852,4701010,4,2.5,2320,7800,2,0,0,3,8,2320,0,1986,0,500028
6853,1950000,NA,1.5,1200,7800,1,0,0,4,7,1200,0,1958,0,500002
6854,7725000,4,1,1720,4410,1.5,0,2,3,7,1720,0,1928,0,500117
6855,4500000,3,1.5,2330,11740,1,0,0,3,8,1330,1000,1954,0,500155
6856,14400000,4,3.75,4410,9231,3,0,3,3,11,4410,0,2001,0,500118
6857,5250000,4,1.75,1650,8560,1,0,0,3,8,1650,0,1970,0,500052
6858,2800000,3,1.5,1370,11400,2,0,0,3,7,1370,0,1980,0,500045
6859,2700000,3,2.5,1770,8640,1,0,0,3,7,1420,350,1986,0,500001
6860,4061000,NA,2.25,1410,1332,3,0,0,3,8,1410,0,2005,0,500103
6861,3325440,2,1.75,1710,4187,1,0,0,3,7,1710,0,1987,0,500055
6862,1100000,2,1,790,8250,1,0,0,3,6,790,0,1947,0,500188
6863,6850000,6,2.25,2770,5854,1.5,0,0,3,8,2120,650,1921,0,500112
6864,4610000,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,500177
6865,6150000,3,2.25,2300,8067,1,0,0,4,8,1300,1000,1979,0,500034
6866,5500000,2,1,1070,3000,1,0,0,4,7,870,200,1926,0,500103
6867,10600000,4,3.5,3850,8100,2,0,1,3,11,2430,1420,1995,0,500033
6868,6850000,3,2.5,2320,219978,2,0,0,4,8,2320,0,1993,0,500053
6869,15600000,5,2.5,2870,16238,2,0,0,4,8,2870,0,1962,0,500039
6870,3120000,4,2.5,1830,5175,2,0,0,3,7,1830,0,2003,0,500038
6871,5075000,3,1.75,1990,9594,1,0,0,3,8,1190,800,1977,0,500052
6872,2170000,3,1,1110,9827,1,0,0,3,7,1110,0,1966,0,500198
6873,4390000,3,2.25,1830,13477,1,0,3,4,7,1170,660,1981,0,500034
6874,6200000,6,3.5,3600,6875,2,0,0,3,8,2740,860,2004,0,500065
6875,9150000,4,2.5,3210,8532,2,0,0,3,10,3210,0,1998,0,500007
6876,4250000,4,2,1490,5300,1,0,0,3,7,1110,380,1977,0,500144
6877,4350000,2,1,990,5643,1,0,0,3,7,870,120,1947,0,500115
6878,3050000,3,2.25,1646,12414,2,0,0,3,7,1646,0,1996,0,500038
6879,2760000,2,1,720,4000,1,0,0,3,6,720,0,1918,0,500106
6880,3275000,3,2.25,2310,7200,2,0,0,3,8,2310,0,1990,0,500031
6881,8100000,3,2.5,2670,10481,2,0,0,3,9,2670,0,2003,0,500033
6882,7150000,3,3.25,3060,9055,2,0,0,3,10,2460,600,1994,0,500052
6883,2720000,3,1.5,1380,11760,1,0,0,4,7,1380,0,1963,0,500055
6884,2660000,2,1,700,5559,1,0,0,5,6,700,0,1949,0,500155
6885,5430000,3,1.5,1710,8364,2,0,2,3,7,1710,0,1944,0,500136
6886,4000000,3,2.5,1450,8064,1,0,0,3,8,1450,0,1984,0,500074
6887,5095000,NA,2.25,2060,9000,1,0,0,4,7,1320,740,1961,0,500007
6888,4950000,3,3.5,2380,NA,2,0,3,3,8,1670,710,1997,0,500118
6889,4249500,4,2.5,2760,5564,2,0,0,3,7,2760,0,2001,0,500056
6890,2300000,3,1,940,10875,1,0,0,3,7,940,0,1957,0,500056
6891,2350000,4,1.5,1760,6150,1.5,0,0,3,7,1760,0,1951,0,500031
6892,7630000,3,2,1360,8752,1,0,2,4,6,1360,0,1942,0,500033
6893,3500000,3,1.75,2010,6150,2,0,0,5,7,2010,0,1939,0,500178
6894,9000000,3,1.5,2160,2260,2,0,2,5,8,1620,540,1917,0,500119
6895,2500000,3,1,930,6060,1,0,0,4,6,930,0,1973,0,500118
6896,2250000,3,2.5,1020,2040,2,0,0,3,7,720,300,2004,0,500106
6897,2550000,2,2,1360,5433,1,0,0,3,8,1360,0,1974,2003,500198
6898,1617000,4,1.75,1720,7200,1,0,0,3,7,1220,500,1974,0,500023
6899,3360000,3,3,1790,13350,1,0,0,3,7,1190,600,1988,0,500178
6900,4105000,3,1,1150,6800,1,0,0,3,7,1150,0,1954,0,500133
6901,5027000,4,3.5,2710,14016,2,0,0,4,8,2710,0,1968,0,500155
6902,5050000,3,2.5,2400,9601,1,0,0,5,7,1390,1010,1977,0,500034
6903,2500000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,500118
6904,5700000,3,1,1660,7650,1.5,0,0,3,7,1350,310,1910,0,500118
6905,3499000,4,2.5,2290,8796,2,0,0,3,8,2290,0,1994,0,500198
6906,4650000,3,2.5,2870,25663,2,0,0,3,10,2870,0,1988,0,500003
6907,6250000,4,3.25,4240,25639,2,0,3,3,10,3550,690,1989,0,500023
6908,6550000,3,1.75,1800,5102,1,0,0,3,7,1170,630,1952,0,500199
6909,4690000,4,1.75,2960,11347,1,0,0,4,8,1570,1390,1946,0,500166
6910,3550000,3,2.25,1980,7200,1,0,0,3,8,1300,680,1964,0,500177
6911,5960000,3,2.5,1730,2631,2,0,0,3,8,1730,0,2001,0,500005
6912,7900000,4,2.5,3020,36893,2,0,0,3,9,3020,0,1986,2007,500077
6913,8850000,4,2.25,4470,86225,2,0,0,3,10,4470,0,1991,0,500053
6914,10300000,4,3.25,2830,4000,2,0,0,3,9,1910,920,1912,2012,500144
6915,7100000,4,1.75,2120,5400,1,0,0,4,8,1060,1060,1941,0,500199
6916,4280400,3,2.5,2150,9266,2,0,0,3,8,2150,0,1988,0,500028
6917,13700000,5,2.25,3510,13843,1,0,2,3,8,1850,1660,1959,0,500040
6918,5460000,2,1,970,3400,1,0,0,3,7,970,0,1924,0,500109
6919,5400000,4,1,1360,5766,1.5,0,0,5,7,1360,0,1951,0,500115
6920,4350000,3,2.5,1470,3000,1,0,0,3,7,930,540,1985,0,500115
6921,5400000,4,2.25,3040,10283,1,0,0,4,8,1430,1610,1984,0,500074
6922,2840000,2,1,860,7204,1,0,0,3,7,860,0,1918,0,500106
6923,2080000,2,1,820,5700,1,0,0,5,5,820,0,1942,0,500056
6924,3150000,3,1.75,1900,7076,1,0,0,3,7,1130,770,1977,0,500155
6925,4175000,2,1,1330,5510,1,0,0,3,6,850,480,1910,0,500117
6926,3450000,3,1.75,1240,38095,1,0,0,3,7,1240,0,1978,0,500053
6927,3750000,3,2.5,1330,1064,3,0,0,3,8,1330,0,2004,0,500117
6928,3898000,3,1.75,1880,12821,1,0,0,3,7,1880,0,1959,0,500155
6929,4750000,3,1.75,1890,7560,1,0,0,3,8,1430,460,1973,0,500034
6930,5690000,4,2.25,2250,41688,2,0,0,3,8,2250,0,1980,0,500053
6931,9850000,5,4.25,4650,108464,2,0,0,3,10,3260,1390,1999,0,500024
6932,5320000,3,2.5,1830,8022,2,0,0,3,8,1830,0,1987,0,500074
6933,2800000,2,1,720,5000,1,0,0,5,6,720,0,1951,0,500126
6934,4350000,4,2,1960,50112,1,0,0,4,7,1050,910,1963,0,500058
6935,2230000,3,1,1220,71191,1,0,0,3,6,1220,0,1952,0,500023
6936,3900000,2,1,1800,119790,1,0,0,4,7,1200,600,1947,1977,500027
6937,3150000,3,1.75,1340,12800,1,0,0,3,7,880,460,1981,0,500058
6938,6120000,3,3,1740,3700,1,0,0,3,7,1740,0,1982,0,500122
6939,5910000,3,1.75,1680,2400,1,0,0,5,7,870,810,1922,0,500122
6940,8000000,4,2.25,3220,8436,2,0,0,3,8,3220,0,1968,0,500008
6941,2250000,3,2,1610,8400,1,0,0,3,8,1610,0,1990,0,500022
6942,5899000,2,3,3160,66646,2,0,0,3,7,3160,0,1993,0,500077
6943,5650000,4,2.5,2520,13156,1,0,0,3,8,1520,1000,1979,0,500052
6944,6500000,3,1.5,2120,8448,1,0,0,3,7,1060,1060,1940,0,500199
6945,4990000,3,2.5,2090,8505,2,0,0,3,8,2090,0,1951,1977,500177
6946,2800000,3,1,1330,20562,1.5,0,0,3,5,1330,0,1959,0,500045
6947,6499500,3,2.5,2420,7500,1,0,2,4,8,1210,1210,1944,0,500117
6948,4200000,3,1.75,1510,6360,1,0,0,4,7,1510,0,1954,0,500133
6949,3199900,4,2.5,2120,5293,2,0,0,3,7,2120,0,2003,0,500031
6950,2650000,3,2,1850,16535,1,0,0,3,7,1850,0,1992,0,500014
6951,4820000,3,1.75,2300,16474,1,0,0,3,7,1220,1080,1984,0,500072
6952,4520000,3,2.25,2600,14810,1,0,2,4,8,1490,1110,1956,0,500166
6953,14900000,NA,4.25,5180,13077,2,0,3,3,12,4280,900,1998,0,500006
6954,3750000,2,1,1810,8527,1.5,0,0,4,7,1810,0,1943,0,500133
6955,5880000,5,3,2190,4900,2,0,0,5,7,1490,700,1940,0,500117
6956,6350000,4,2.5,2500,10215,2,0,0,3,9,2500,0,1998,0,500075
6957,2805000,4,2.5,1890,6962,2,0,0,3,8,1890,0,1997,0,500092
6958,2105000,2,1.75,2040,8600,1,0,0,4,6,1430,610,1985,0,500003
6959,1965000,3,2,1310,7000,1,0,0,4,7,1310,0,1979,0,500023
6960,14000000,5,3.5,4010,8510,2,0,1,5,9,2850,1160,1971,0,500105
6961,4750000,3,1.75,1780,8033,1,0,0,2,7,1210,570,1977,0,500034
6962,5500000,3,2.5,1980,9061,2,0,0,4,8,1980,0,1987,0,500074
6963,15800000,3,3.25,3690,7200,2,0,0,3,11,3690,0,2007,0,500033
6964,2400000,3,1.75,1540,6687,1,0,0,3,7,1200,340,1991,0,500022
6965,2720000,3,1,1130,8100,1.5,0,0,3,6,1130,0,1934,0,500168
6966,4085060,3,2.75,2480,209199,1.5,0,0,3,8,1870,610,2000,0,500010
6967,6400000,3,2.5,2580,7500,2,0,0,3,9,2580,0,1991,0,500116
6968,3160000,4,2.5,2010,7226,2,0,0,3,8,2010,0,1995,0,500092
6969,2990000,4,2,2320,12000,1,0,0,3,7,1720,600,1943,2014,500108
6970,4475000,2,2.25,1180,2090,2,0,0,3,7,1180,0,2004,0,500122
6971,7365000,4,2.5,3180,21904,2,0,3,3,9,3180,0,2000,0,500059
6972,6650000,4,2,2970,52567,2,0,0,3,8,2970,0,1924,1985,500072
6973,7070000,5,2.5,3050,13212,1,0,0,4,8,1590,1460,1975,0,500006
6974,2150000,4,1.75,1630,8000,1,0,0,3,7,1630,0,1959,0,500031
6975,2750000,3,2.25,1620,6415,2,0,0,4,7,1620,0,1989,0,500038
6976,6480000,4,2.25,2170,8240,2,0,1,4,8,2170,0,1983,0,500006
6977,4150000,4,2.5,2150,8173,2,0,0,3,8,2150,0,1987,0,500059
6978,6900000,3,2,1770,1800,3,0,0,3,8,1770,0,1999,0,500122
6979,3200000,4,2.75,2110,13260,1,0,0,4,7,1290,820,1979,0,500058
6980,7500000,3,1.75,1590,8285,1,0,0,4,8,1590,0,1956,0,500004
6981,3550000,3,2.25,1370,1524,3,0,0,3,8,1370,0,2005,0,500103
6982,2460000,3,1.75,1390,7399,1,0,0,4,7,1390,0,1975,0,500031
6983,11600000,3,1.75,1640,10464,1,0,2,4,8,1640,0,1968,0,500004
6984,7440000,3,2.5,2670,12187,2,0,0,3,8,2670,0,1986,0,500052
6985,12100000,3,3.75,5400,24740,2,0,0,3,11,5400,0,1997,0,500053
6986,2170000,3,2,1690,6750,1,0,0,3,7,1210,480,1977,0,500023
6987,5830000,3,2.5,2600,5100,2,0,1,3,8,2600,0,1998,0,500056
6988,5150000,2,1.5,1400,5000,1,0,0,4,7,1150,250,1904,0,500107
6989,5940000,4,1.75,2140,8000,1,0,0,4,8,1410,730,1965,0,500007
6990,3031000,3,1.5,1640,5650,1,0,0,3,8,1640,0,1952,0,500178
6991,4300000,3,1.75,1720,15225,1,0,0,4,7,1020,700,1970,0,500075
6992,7080000,5,3.25,3060,11778,2,0,0,3,8,3060,0,2004,0,500034
6993,2210000,3,1,1150,7260,1,0,0,3,7,1150,0,1959,0,500133
6994,3250000,3,2.5,2000,7205,2,0,0,3,8,2000,0,1998,0,500003
6995,13000000,0,0,4810,28008,2,0,0,3,12,4810,0,1990,0,500053
6996,3850000,3,1.75,1560,5950,1,0,0,4,6,780,780,1944,0,500125
6997,3595000,3,2.5,2070,4689,2,0,0,3,8,2070,0,2013,0,500038
6998,4330000,3,2,1920,7200,1,0,0,3,7,1300,620,1984,0,500028
6999,5250000,2,1,1000,4950,1,0,0,3,7,800,200,1948,0,500116
7000,3562000,3,2,1690,10062,1,0,2,5,7,940,750,1928,0,500178
7001,5950000,4,2,3090,87120,1,0,0,4,7,1590,1500,1974,0,500072
7002,5600000,4,1.5,1790,3420,1,0,0,4,7,1020,770,1923,0,500103
7003,21800000,4,3,4750,NA,1.5,0,0,5,11,4750,0,1976,0,500004
7004,5130000,4,2,2090,4000,1,0,0,3,7,1480,610,1951,0,500107
7005,3650000,2,1,680,2550,1,0,0,4,5,680,0,1901,0,500117
7006,3680000,4,1.75,2100,11942,1,0,0,3,7,1030,1070,1964,0,500106
7007,8700000,4,2.75,2840,4000,1.5,0,0,5,8,1960,880,1912,0,500144
7008,2250000,3,2.25,1470,6808,1,0,0,3,7,1160,310,1984,0,500023
7009,13900000,4,4.5,4490,24767,2,0,2,3,11,3800,690,1998,0,500006
7010,1770000,3,1.75,1150,8079,1,0,0,4,7,1150,0,1983,0,500030
7011,4650000,3,1.5,1460,9879,1,0,0,3,7,1460,0,1956,0,500008
7012,7500000,4,2.75,3150,6343,1,0,3,3,8,1810,1340,1976,0,500126
7013,1490000,3,1,1090,2800,1,0,0,3,6,1090,0,1969,0,500092
7014,6050000,3,2.5,2670,47480,2,0,3,3,9,2670,0,1981,0,500072
7015,7250000,3,2,2110,5800,1.5,0,0,4,7,1990,120,1927,0,500103
7016,4139000,4,2.25,1770,5236,2,0,0,3,7,1770,0,2007,0,500056
7017,1999500,3,1.5,1510,6600,1,0,0,3,6,1510,0,1938,0,500168
7018,4000000,1,1,530,13679,1,0,0,4,6,530,0,1949,0,500053
7019,8700000,3,1.5,2420,5000,2,0,0,4,8,2200,220,1925,0,500103
7020,2920000,NA,2.5,2490,7666,1,0,0,4,7,1490,1000,1989,0,500031
7021,2250000,3,1,990,8012,1,0,0,4,7,990,0,1966,0,500058
7022,4667500,4,2,1730,9139,2,0,0,3,8,1730,0,1957,0,500125
7023,3300000,2,1.5,1440,11954,1,0,0,4,8,1440,0,1978,0,500002
7024,7700000,7,2.25,3260,8145,2,0,0,5,8,3260,0,1967,0,500008
7025,8025000,4,2.25,1950,7000,1,0,1,3,8,1450,500,1957,0,500118
7026,3788000,5,2.5,2740,5400,2,0,0,3,8,2740,0,2005,0,500031
7027,7950000,3,2.75,2940,12487,2,0,0,3,10,2940,0,1997,0,500075
7028,4600000,3,2,1200,7320,1,0,0,3,7,1200,0,1955,0,500115
7029,5670000,3,2.5,2070,10908,2,0,0,3,8,2070,0,1986,0,500029
7030,2099500,3,1.75,1570,15570,1,0,0,3,7,1570,0,1981,0,500023
7031,4150000,2,1,1050,60113,1,0,0,4,7,1050,0,1943,0,500001
7032,4245000,4,1.5,1830,6985,1,0,0,3,7,1080,750,1967,0,500028
7033,2610000,2,1,970,12500,1,0,0,3,6,970,0,1941,0,500168
7034,3650000,3,2.5,2200,9696,2,0,0,3,8,2200,0,1987,0,500031
7035,6310000,4,2,1930,3240,1.5,0,0,4,7,1930,0,1911,0,500122
7036,38000000,5,5.5,7050,42840,1,0,2,4,13,4320,2730,1978,0,500004
7037,5840000,3,2.5,1790,3962,2,0,0,3,8,1790,0,1992,0,500117
7038,3100000,3,1.75,1560,82328,1,0,0,3,7,1560,0,1974,0,500070
7039,7170000,4,2.5,2780,7985,2,0,0,4,10,2780,0,1992,0,500029
7040,6670000,3,1.5,1720,8100,2,0,0,3,8,1720,0,1907,0,500107
7041,1900000,3,1,1640,8100,1,0,0,3,6,1040,600,1939,0,500146
7042,4300000,3,2,1730,9000,1,0,0,3,8,1370,360,1978,0,500027
7043,2130000,2,1,740,7380,1,0,0,4,6,740,0,1951,0,500188
7044,4750000,3,2.5,2280,3710,1,0,0,3,8,1550,730,1990,0,500072
7045,6490000,2,2.75,2090,23962,2,0,3,4,8,2090,0,1988,0,500070
7046,7150000,3,2.5,2550,13458,2,0,0,3,9,2550,0,1990,0,500006
7047,8450000,4,3.5,3350,19487,1,0,0,3,11,2460,890,1992,0,500075
7048,3900000,3,2.5,2770,8820,1,0,0,3,7,1900,870,1980,2004,500038
7049,3900000,4,3,2860,NA,1,0,0,3,7,1730,1130,1983,0,500108
7050,3280000,4,1.75,1990,7194,1,0,0,4,8,1400,590,1978,0,500058
7051,2399990,3,2.75,1740,8436,1,0,0,3,7,1140,600,1967,0,500003
7052,2250000,3,2,1460,7740,1,0,0,3,7,1460,0,1968,0,500003
7053,9200000,3,1.75,3670,11884,1,0,2,4,9,1950,1720,1979,0,500006
7054,9400000,4,2.75,3270,9231,2,0,0,3,10,3270,0,1995,0,500052
7055,4650000,3,1,1210,4872,1,0,0,4,6,1210,0,1949,0,500118
7056,2410000,3,2,1770,7000,1,0,0,3,7,1770,0,1986,0,500001
7057,3075500,4,2.5,1980,5909,2,0,0,3,8,1980,0,2003,0,500031
7058,4900000,4,2.5,2650,9627,1,0,3,4,8,1610,1040,1976,0,500028
7059,6470000,4,2.5,3040,6887,2,0,0,3,8,3040,0,1999,0,500074
7060,7800000,NA,2.75,3640,231739,1.5,0,0,3,10,3640,0,1999,0,500027
7061,5175000,3,2.5,1810,4332,2,0,0,3,8,1810,0,1992,0,500029
7062,2950000,3,2,1380,8682,1,0,0,4,7,1380,0,1966,0,500148
7063,5600000,4,1.5,1810,3400,2,0,0,3,8,1810,0,1926,0,500112
7064,3194500,5,2,2250,5472,1.5,0,0,5,7,1750,500,1930,0,500002
7065,15000000,4,3.25,3860,7199,2,0,1,3,9,2870,990,2005,0,500115
7066,3400000,4,3,2380,20277,1,0,0,3,8,1500,880,1999,0,500023
7067,2499500,3,1,1370,11658,1,0,0,4,6,1370,0,1958,0,500058
7068,4999500,3,1,1830,3000,1.5,0,0,3,7,1430,400,1926,0,500103
7069,10400000,4,1.75,1440,13296,1,0,0,4,8,1440,0,1967,0,500004
7070,7500000,4,2.5,2510,17200,1,0,2,4,9,1540,970,1977,0,500052
7071,8750000,4,2.5,3230,256132,2,0,0,3,9,3230,0,2006,0,500053
7072,6780000,3,1.75,1670,7210,1,0,0,5,8,1670,0,1967,0,500008
7073,3600000,2,1,780,4200,1,0,0,3,6,780,0,1920,0,500118
7074,3549000,3,1,1720,16552,1,0,0,4,7,1720,0,1971,0,500059
7075,6320000,5,2.5,2260,10087,1,0,0,3,8,1520,740,1967,0,500008
7076,3500000,3,1.75,1480,9375,1,0,0,4,7,1480,0,1957,0,500146
7077,9900000,3,4,2550,3900,2,0,2,3,8,2050,500,1940,2003,500199
7078,16500000,4,3.25,3920,881654,3,0,3,3,11,3920,0,2002,0,500024
7079,4810000,4,2.5,2286,8269,2,0,0,3,8,2286,0,2002,0,500056
7080,4850000,3,2.5,1500,5412,1,0,0,5,7,900,600,1920,0,500136
7081,4770000,3,2.5,1740,4960,2,0,0,3,8,1740,0,1992,0,500029
7082,5600000,5,2.5,2880,9000,1,0,0,5,8,1440,1440,1966,0,500006
7083,6000000,6,3,2600,9350,1,0,0,4,8,1340,1260,1963,0,500008
7084,6225000,NA,2.75,3320,23760,2,0,0,4,8,2190,1130,1975,0,500072
7085,4100000,2,2.25,1660,2128,2,0,0,4,8,1660,0,1974,0,500028
7086,3182000,3,2.5,1990,3644,2,0,0,3,7,1990,0,2010,0,500038
7087,2890000,3,2,1680,8424,1,0,0,3,7,1680,0,1993,0,500022
7088,2630000,3,1.75,1570,7775,2,0,0,3,7,1570,0,1982,0,500031
7089,2400000,3,1,1150,4825,1,0,0,4,6,1150,0,1957,0,500027
7090,2815000,3,1,1270,7500,1,0,0,3,7,1270,0,1953,0,500146
7091,5872060,3,3.5,1890,1710,2,0,0,3,8,1640,250,1999,0,500103
7092,4820000,2,2.25,1350,1248,2,0,0,3,7,1180,170,2000,0,500102
7093,4850000,3,1.75,1650,9500,1,0,0,3,8,1650,0,1967,0,500052
7094,3090000,3,2.5,1450,11480,2,0,0,3,7,1450,0,1990,0,500014
7095,2210000,3,2.25,1640,7350,1,0,0,3,7,1140,500,1984,0,500003
7096,7000000,3,2.5,2030,8398,2,0,0,4,9,2030,0,1975,0,500008
7097,4115000,5,3,2420,7740,1,0,0,5,7,1360,1060,1929,1969,500106
7098,2850000,4,3.5,2770,10505,2,0,0,3,8,2770,0,1940,2015,500133
7099,3950000,4,3,1980,7931,1,0,0,4,7,1160,820,1983,0,500133
7100,2379500,2,1.75,1460,7926,1,0,0,4,7,1460,0,1987,0,500042
