"","price","bedrooms","bathrooms","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","zip_freq"
"1317",5950000,3,2.75,31238,2,0,0,3,2150,0,23,23,500014,114
"1318",5480000,4,2,8880,1,0,0,4,2100,0,61,61,500008,274
"1319",2349750,3,1.75,8073,1,0,0,3,1100,550,39,39,500092,312
"1320",6000000,3,1.75,1325,2.5,0,0,3,1430,190,14,14,500102,83
"1321",4320000,4,1,12528,1,0,0,4,1750,0,52,52,500072,260
"1322",4550000,NA,1.5,6657,2,0,0,3,1380,0,33,33,500034,521
"1323",2799500,3,1.75,11234,1,0,0,3,1210,300,54,54,500155,438
"1324",2675000,3,1.5,9072,1,0,0,4,1600,0,56,56,500030,229
"1325",6200000,4,2.5,220308,2,0,0,3,1840,0,19,19,500038,513
"1326",1100000,2,1,7590,1,0,0,2,830,0,76,76,500166,246
"1327",6250000,3,3.5,1846,2,0,0,4,1440,370,10,10,500122,252
"1328",3890000,2,1,7000,1,0,0,3,910,0,67,67,500115,540
"1329",12000000,4,2,3360,2,0,0,3,2120,0,114,114,500112,248
"1330",7885000,4,2.25,133729,2,0,0,4,2510,0,42,42,500027,332
"1331",5670000,5,2.25,6936,1,0,0,3,1600,500,45,45,500033,382
"1332",5150000,NA,2.25,15000,1,0,2,3,1870,820,32,32,500023,469
"1333",6050000,4,2.5,11870,1,0,0,5,1590,840,51,51,500155,438
"1334",4300000,4,3.75,4800,2,0,0,3,2452,0,83,25,500055,245
"1335",8050000,2,1.75,6000,1,0,1,3,1550,0,99,99,500199,293
"1336",5675000,3,2.5,4556,2,0,0,3,2080,0,20,20,500074,405
"1337",6475000,3,1.75,3870,1,0,0,5,1290,0,103,103,500144,286
"1338",4950000,2,1.75,2530,2.5,0,0,4,1850,0,116,116,500122,252
"1339",8250000,4,2.5,5000,2,0,0,3,3370,0,13,13,500027,332
"1340",4350000,4,2.25,7506,2,0,0,4,2730,0,32,32,500058,437
"1342",9600000,5,2.75,10257,2,0,0,3,3040,0,26,26,500006,476
"1343",7800000,4,3,3600,1.5,0,0,5,1480,960,90,90,500103,498
"1344",2745000,3,2.25,9000,1,0,0,4,1320,400,50,50,500023,469
"1345",7299530,5,3,5167,1.5,0,0,4,2000,1230,110,110,500133,453
"1346",4649500,3,1.5,890,2,0,0,3,1030,170,11,11,500109,98
"1347",6200000,4,1.75,18800,1,0,2,3,2350,0,60,60,500005,166
"1348",7350000,4,3.5,5600,2,0,0,3,3100,0,14,14,500075,317
"1349",4500000,4,2.25,9565,1,0,0,3,1400,640,60,60,500133,453
"1350",4500000,4,1,4676,1.5,0,0,3,1250,750,103,33,500118,459
"1351",8425000,4,2.5,5298,2.5,0,0,4,2160,0,117,117,500122,252
"1352",3600000,3,2,79714,1,0,0,3,1070,900,40,40,500058,437
"1353",5850000,3,2.5,100545,2,0,0,3,2270,0,21,21,500070,115
"1354",4610000,3,2.25,7923,1,0,0,4,1150,700,42,42,500033,382
"1355",3450000,2,1,4494,1,0,0,3,920,430,70,70,500126,312
"1356",10800000,3,2.5,10302,1,0,0,3,1680,1600,49,49,500115,540
"1357",6430000,4,2.5,8391,2,0,0,3,2270,0,31,31,500029,281
"1358",6900000,4,2.5,8307,2,0,0,3,2820,0,29,29,500074,405
"1360",5490000,3,1.75,6130,1,0,0,4,1120,880,68,68,500117,501
"1361",8150000,3,2,6000,2,0,1,4,1560,750,93,93,500199,293
"1362",22000000,5,4.25,22703,2,1,4,5,2860,1780,67,67,500052,519
"1363",7000000,3,2.25,11424,2,0,0,4,2330,0,35,35,500052,519
"1364",9333990,3,2.5,10360,2,0,0,3,3110,830,27,27,500052,519
"1365",2900000,3,1,11250,1,0,0,3,1440,0,52,52,500055,245
"1366",3720000,4,1.75,9300,1,0,0,5,1340,620,40,40,500045,196
"1367",4500000,2,1.75,2890,1,0,0,4,790,460,99,99,500103,498
"1368",3037000,3,2.5,5700,2,0,0,3,1981,0,9,9,500030,229
"1369",6720000,4,2.5,10049,2,0,0,4,2440,0,30,30,500029,281
"1370",3340000,4,1.5,9360,1.5,0,0,3,1150,0,49,49,500034,521
"1371",2600000,2,1,5650,1,0,0,3,1120,0,75,75,500178,249
"1372",7499500,3,1.75,5700,1,0,0,4,1000,800,78,78,500119,162
"1373",3300000,4,2.25,122038,2,0,0,4,2380,0,35,35,500022,220
"1374",8300000,5,3,2808,2,0,0,3,2140,780,59,27,500103,498
"1375",11300000,3,2.25,13791,1,0,3,3,2790,0,13,13,500166,246
"1376",3200000,3,1,7552,1,0,0,4,910,650,71,71,500155,438
"1377",2600000,2,1,15250,1.5,0,0,5,1550,0,99,99,500038,513
"1378",2250000,3,2,11475,1,0,0,5,970,730,74,74,500146,270
"1379",2792000,1,1,6350,1,0,0,3,640,0,80,80,500117,501
"1380",5200000,4,3.5,10000,2,0,0,3,2040,640,77,5,500125,383
"1381",5050000,3,2.5,8060,2,0,0,4,1860,0,32,32,500029,281
"1382",2340000,3,1.75,8366,1,0,0,4,1010,480,44,44,500042,497
"1383",5030000,4,2.5,5044,2,0,0,3,2470,0,14,14,500155,438
"1384",6060000,4,2.25,8858,1,0,0,4,1740,650,40,40,500033,382
"1385",4335000,3,1,6000,1,0,0,4,780,450,82,82,500115,540
"1386",2500000,3,1.5,10182,1,0,0,3,1510,1330,68,68,500056,365
"1387",7190000,3,2.5,9307,2,0,0,4,2120,0,35,35,500006,476
"1388",3810000,3,2,14400,1,0,0,4,1770,0,60,60,500166,246
"1389",2670000,3,2.5,4400,2,0,0,3,2495,0,12,12,500001,311
"1390",2750000,1,0.75,14149,1,0,0,5,880,290,57,57,500022,220
"1391",6510000,4,2.5,7140,2,0,0,3,2740,0,26,26,500074,405
"1392",4390000,2,1,5671,1,0,0,3,850,200,70,70,500115,540
"1393",3250000,2,1,5070,1,0,0,4,1130,0,64,64,500146,270
"1394",4900000,2,1,6380,1,0,0,3,880,0,81,25,500115,540
"1395",5199000,4,2.5,6172,2,0,0,3,2403,0,20,20,500028,252
"1396",5450000,4,2.75,35040,2,0,0,3,3410,0,35,35,500038,513
"1397",10600000,4,4,20041,2,0,0,3,5320,0,16,16,500075,317
"1399",4650000,4,1.75,21650,2,0,0,4,1810,0,58,58,500077,193
"1400",4080000,2,2,3900,1,0,0,3,1200,0,13,13,500053,357
"1401",2920000,4,2.5,5950,2,0,0,3,2060,0,19,19,500030,229
"1402",2530000,3,1.75,10122,1,0,0,3,1250,0,25,25,500010,96
"1403",2800000,2,1,4662,1,0,0,5,910,0,77,77,500106,280
"1404",6585880,3,2.25,41346,2,0,0,3,2560,0,33,33,500027,332
"1405",6350000,4,2.25,8910,1,0,0,4,1200,720,50,50,500005,166
"1406",4390000,4,2.25,8300,2,0,0,3,2240,0,41,41,500011,173
"1407",3000000,3,2.5,3855,2,0,0,3,1260,0,20,20,500059,376
"1408",3450000,3,1.5,13496,1,0,0,4,1360,0,59,59,500198,268
"1409",2835000,4,2.25,8050,2,0,0,3,2100,0,41,41,500055,245
"1410",4250000,2,1,4920,1.5,0,0,3,1460,650,108,108,500103,498
"1411",6850000,NA,1.75,8955,1,0,1,3,1560,650,45,45,500033,382
"1412",7500000,3,2.5,12987,2,0,0,3,2360,0,36,36,500006,476
"1413",2450000,4,1.5,8000,1,0,0,3,1280,0,59,59,500178,249
"1414",5854440,6,3.75,6924,1,0,2,3,1640,1100,57,57,500144,286
"1415",7060000,4,2.5,7571,2,0,0,3,2740,0,10,10,500033,382
"1416",4450000,4,2,9099,1.5,0,0,3,1830,800,75,10,500146,270
"1417",2410000,3,2,6000,1,0,0,3,1650,0,29,29,500023,469
"1418",11800000,2,2.5,7155,2,1,4,3,1770,0,62,15,500155,438
"1419",5300000,3,1,5750,1.5,0,0,4,1050,450,92,92,500126,312
"1420",3500000,3,1.5,12199,1,0,0,3,1130,300,71,71,500133,453
"1421",17000000,4,3.75,17186,2,1,4,3,3190,0,20,20,500178,249
"1422",3890000,3,1,9630,1,0,0,3,1280,0,51,51,500072,260
"1423",7990000,4,2.75,6820,2,0,0,4,2140,250,74,74,500115,540
"1424",14000000,4,2.5,9630,1,0,3,4,2020,2020,68,68,500199,293
"1425",3408950,2,1,8612,1,0,0,5,920,0,72,72,500155,438
"1426",7800000,4,2.5,10281,2,0,2,3,2730,0,23,23,500074,405
"1427",3500000,2,1.5,73600,1,0,0,3,1320,0,26,26,500001,311
"1428",4700000,3,2.5,4874,2,0,0,3,2620,0,20,20,500065,235
"1429",9146000,4,3,80837,2,0,0,3,3180,0,34,34,500072,260
"1430",3540000,4,2.5,4762,2,0,0,3,2900,0,14,14,500042,497
"1431",4700000,5,2,6000,1.5,0,0,4,1900,0,99,99,500033,382
"1432",7150000,3,2,5400,1,0,0,5,1160,600,92,92,500103,498
"1433",2650000,2,1,4000,1,0,0,4,760,0,69,69,500108,159
"1434",25400000,4,3,20000,2,0,2,5,2760,950,83,83,500105,214
"1435",6400000,3,1,4944,1,0,0,3,1530,0,69,69,500103,498
"1436",2900000,4,1.75,18900,2,0,0,4,1870,120,90,90,500168,260
"1437",4800000,5,4.75,35000,1,0,0,3,2130,1700,43,43,500077,193
"1438",5350000,3,2,5600,1,0,1,5,1120,920,65,65,500144,286
"1439",9070000,3,1.75,12220,1,0,0,5,2170,0,54,54,500033,382
"1440",4590000,3,1.75,7330,1,0,0,4,1090,530,45,45,500034,521
"1441",13600000,3,2.5,21399,1,0,3,3,2310,1290,69,12,500008,274
"1442",2649500,3,1.5,11599,1,0,0,3,1070,400,52,52,500030,229
"1443",3529500,3,1,3000,1.5,0,0,1,1760,0,119,119,500103,498
"1444",4915000,3,2.25,13100,1,0,0,4,1510,720,45,45,500006,476
"1445",12300000,4,3.5,37034,2,0,0,3,2830,940,30,30,500007,140
"1446",3695000,3,1,9194,1,0,0,4,1200,0,67,67,500155,438
"1448",2900000,3,2.25,7308,1,0,0,4,1210,290,51,51,500055,245
"1449",53500000,5,5,23985,2,0,4,3,6720,1280,10,10,500004,290
"1450",1800000,3,1,5330,1,0,0,3,870,0,50,5,500042,497
"1451",2150000,2,1,6000,1,0,0,4,1010,0,75,75,500133,453
"1452",3020000,2,1,6000,1,0,0,4,1010,0,75,75,500133,453
"1453",3525000,3,1.75,7881,1,0,0,3,1160,700,33,33,500198,268
"1454",2358670,4,2,5926,1,0,0,4,1330,0,77,77,500056,365
"1455",5000000,3,2.25,11946,2,0,0,3,1760,0,41,41,500074,405
"1456",3820000,3,2.25,4500,2,0,0,3,1800,0,24,24,500019,172
"1457",5150000,5,2.5,2402,1.5,0,0,3,990,700,89,89,500117,501
"1458",2500000,1,1,2600,1,0,0,3,660,0,100,100,500144,286
"1459",6725000,3,2.25,5300,1.5,0,0,4,1250,1150,80,80,500117,501
"1460",7550000,3,2.25,13031,2,0,0,3,3020,0,30,30,500052,519
"1461",7075000,3,1,2555,2,0,2,3,1500,0,109,109,500109,98
"1462",4590000,4,2,3840,1,0,0,4,960,600,95,95,500117,501
"1463",1400000,3,1,10620,1.5,0,0,3,1090,0,60,60,500032,117
"1464",4950000,2,1,4284,1,0,0,3,970,0,114,114,500103,498
"1465",7570000,3,3.25,5283,2,0,0,3,3190,0,12,12,500029,281
"1466",7650000,3,3.25,5283,2,0,0,3,3190,0,12,12,500029,281
"1467",3590000,4,1.5,6052,1,0,0,4,1890,0,64,64,500125,383
"1468",4400000,3,1,7500,1,0,0,3,1050,0,119,119,500136,226
"1469",4000000,4,1.5,7200,1,0,0,3,1140,250,54,54,500133,453
"1470",6520000,3,2,4080,1,0,0,4,850,850,78,78,500117,501
"1471",2600000,3,1.75,5850,1,0,0,3,1050,0,39,39,500166,246
"1472",13300000,5,3,10796,1,0,2,3,2120,1220,55,29,500040,271
"1473",5195000,4,2,17859,1,0,0,3,1540,0,55,55,500027,332
"1474",6500000,3,1,5992,1.5,0,0,4,1560,150,91,91,500103,498
"1475",2800000,4,2.25,8075,2,0,0,3,2100,0,41,41,500003,270
"1476",5150000,4,1.75,7980,1,0,0,4,1730,0,54,54,500007,140
"1477",4000000,3,2.25,2692,2,0,0,3,1500,0,33,33,500034,521
"1478",6521000,3,2.5,5017,2,0,0,3,2380,0,16,16,500074,405
"1479",2350000,6,3,7956,2,0,0,3,2180,0,39,39,500003,270
"1480",7010000,4,1.5,10080,2,0,0,3,1840,0,112,112,500118,459
"1481",6400000,4,2.5,9594,2,0,0,3,2341,0,22,22,500052,519
"1482",4558000,3,2.5,4584,2,0,0,3,1690,0,17,17,500053,357
"1483",5047500,3,2.5,21937,2,0,0,3,2490,0,26,26,500014,114
"1484",4830000,3,3,15540,2,0,0,3,2440,0,27,27,500074,405
"1485",5300000,3,0.75,20412,1,1,2,5,920,0,69,69,500070,115
"1486",2500000,2,1,8786,1,0,0,3,1030,0,63,63,500146,270
"1487",2299500,5,2.75,5885,1,0,0,3,1260,740,25,25,500023,469
"1488",8847440,4,3.5,9414,2,0,0,3,4210,0,18,18,500074,405
"1489",5140000,3,1.5,9964,1,0,0,3,1080,530,42,42,500052,519
"1490",5320000,3,2.25,35015,1,0,0,4,1430,480,42,42,500027,332
"1491",4230000,4,2.5,5539,2,0,0,3,2660,0,15,15,500059,376
"1492",4200000,2,1,4025,1,0,2,5,820,0,97,97,500126,312
"1493",5210000,3,1.75,18250,1,0,0,3,1730,0,31,31,500011,173
"1494",5770000,4,2.25,7490,2,0,0,3,2360,0,40,40,500033,382
"1495",4250000,3,1,8040,1,0,0,3,970,0,63,63,500007,140
"1496",4950000,4,2.5,4862,2,0,0,3,2460,0,15,15,500028,252
"1497",3400000,3,2.5,8577,2,0,0,3,2690,0,32,32,500023,469
"1498",4999500,3,3.5,1991,2,0,0,3,1430,390,5,5,500144,286
"1499",12200000,4,3,4750,2,0,2,3,2370,1100,5,5,500116,296
"1500",7200000,4,2.75,7634,1,0,2,5,2110,1260,42,42,500056,365
"1501",2490000,3,1.5,8247,1,0,0,3,1010,690,49,49,500031,262
"1502",2061350,3,1,11070,1,0,0,4,1340,0,41,41,500030,229
"1503",3000000,5,2.75,9276,2,0,0,4,2000,0,51,51,500055,245
"1504",6120000,6,3,14040,1.5,0,3,3,2460,1380,70,70,500178,249
"1505",11000000,5,2.5,27311,2,0,2,3,3890,0,69,29,500177,245
"1506",2300000,4,2,9100,1.5,0,0,4,1220,0,49,49,500023,469
"1507",8500000,3,1,4600,1,0,2,3,1250,1030,83,83,500119,162
"1508",3550000,4,2.5,7000,1,0,0,4,1940,830,40,40,500001,311
"1510",3990000,4,3,5000,2,0,0,3,3060,0,18,18,500042,497
"1511",3600000,4,2.5,7115,2,0,0,3,2390,0,20,20,500092,312
"1512",3900000,3,1.75,7725,1,0,0,3,1320,0,41,41,500058,437
"1513",4130000,5,2.5,8711,1,0,0,3,1650,1250,42,42,500011,173
"1514",1900000,2,1,9500,1,0,0,3,700,0,68,68,500118,459
"1515",4329000,3,2.5,9226,2,0,0,3,2210,0,21,21,500045,196
"1516",6211380,3,2.25,7741,2,0,0,3,2180,0,33,33,500074,405
"1517",2700000,3,2.25,4252,1.5,0,0,3,1550,530,16,16,500042,497
"1518",6100000,4,2.25,35040,1,0,0,3,1490,600,39,39,500075,317
"1519",5000000,3,2,5525,1,0,2,5,960,760,78,78,500108,159
"1520",7150000,4,2.25,40635,1,0,0,5,2460,0,51,51,500053,357
"1521",2640000,3,1.5,14821,1,0,0,4,1470,0,61,61,500042,497
"1522",5500000,3,1.75,3200,1.5,0,0,3,1650,0,118,118,500102,83
"1523",3370000,3,2,9087,1,0,0,3,1690,0,22,22,500042,497
"1524",1700000,3,1,8710,1,0,0,4,970,0,57,57,500198,268
"1525",4050000,4,2.5,9095,1,0,0,4,1130,900,47,47,500034,521
"1526",7750000,4,2.5,28563,1,0,0,3,2540,0,35,35,500052,519
"1527",4250000,3,2.25,7475,1,0,0,4,1200,370,36,36,500034,521
"1528",7130000,5,2.75,9242,2,0,2,4,1720,860,52,52,500007,140
"1529",5550000,5,2.5,8712,1,0,0,3,1420,670,53,53,500008,274
"1530",8100000,4,2.5,5608,2,0,0,3,3260,0,16,16,500029,281
"1531",12500000,4,3.75,41263,2,0,0,4,3830,0,29,29,500077,193
"1532",8190000,3,3.5,6150,2,0,2,5,1530,600,111,111,500199,293
"1533",4099000,3,2.5,1200,2,0,0,3,1410,280,6,6,500106,280
"1534",9350000,2,2.5,2067,2,0,0,5,1780,0,45,45,500004,290
"1535",6575000,4,1.75,7560,1,0,3,4,1380,240,72,72,500117,501
"1536",9000000,6,3.75,6105,2,0,0,3,3280,930,11,11,500059,376
"1537",9328000,5,3.25,7095,2.5,0,0,3,2980,0,21,12,500115,540
"1538",3910000,3,2,9000,1,0,0,4,1490,0,42,42,500006,476
"1539",4200000,4,2.5,9825,2,0,0,3,2110,0,19,19,500059,376
"1540",13000000,6,3.5,32670,2,0,0,3,5153,1410,17,17,500005,166
"1541",4150000,3,1.5,16800,1,0,0,5,1510,0,63,63,500133,453
"1542",3500000,3,1.75,9425,1,0,0,3,1590,240,73,73,500146,270
"1543",3750000,2,1,1820,2,0,0,4,830,400,71,71,500107,219
"1544",8600000,3,1.75,14135,1,0,2,5,1300,880,72,72,500033,382
"1545",4950000,4,2.25,8872,1,0,0,4,1110,1110,58,58,500006,476
"1546",2500000,4,2.25,8400,1,0,0,3,1730,0,57,57,500001,311
"1547",3650000,4,2.25,21312,1,0,0,4,1990,0,51,51,500058,437
"1548",5030000,3,2.75,6760,1,0,0,5,1210,330,39,39,500034,521
"1549",1500000,2,1,7200,1,0,0,4,1100,0,75,75,500058,437
"1550",4500000,4,1.75,1480,1,0,0,4,820,820,107,107,500105,214
"1551",3550000,4,3,7213,2,0,0,3,2590,0,18,18,500001,311
"1552",2450000,3,2,9333,2,0,0,4,1450,0,47,47,500003,270
"1553",2659000,3,2,7793,1,0,0,4,1180,0,27,27,500031,262
"1554",2990000,4,2.5,7575,1,0,0,3,1220,600,44,44,500058,437
"1555",9575000,4,2.25,11523,2,0,0,4,2360,0,51,51,500040,271
"1557",3075000,3,2.25,7364,2,0,0,3,1646,0,25,25,500038,513
"1558",9375000,5,3.75,14599,2,0,3,3,4210,0,15,15,500065,235
"1559",6100000,3,3,45302,1,0,0,4,1620,860,43,43,500077,193
"1560",7200000,3,1.5,7080,1,0,2,3,1310,280,67,67,500136,226
"1561",6100000,4,2,2620,1.5,0,0,5,1650,480,100,100,500103,498
"1562",4345000,3,1.75,7965,1,0,0,4,1650,0,52,52,500034,521
"1563",6025000,2,2.5,47044,1,0,0,4,2250,840,40,40,500058,437
"1564",6070100,4,2.5,4000,2,0,0,3,1700,480,17,17,500118,459
"1565",6100000,3,1,5750,1,0,0,3,1040,760,72,72,500117,501
"1566",8285000,4,2.5,35000,2,0,0,3,3720,0,36,36,500072,260
"1567",1999900,3,1,8560,1,0,0,3,1100,0,58,58,500023,469
"1568",2940000,3,1.75,9362,1,0,0,3,1530,0,32,32,500038,513
"1569",7895000,4,2.5,6100,2,0,0,3,3010,0,14,14,500052,519
"1570",7970000,3,3.5,9473,2,0,0,3,3500,0,11,11,500075,317
"1571",5399500,5,3,5250,2,0,0,3,3100,0,13,13,500065,235
"1572",2849500,4,1.5,6778,1,0,0,4,1170,830,57,57,500198,268
"1573",7765000,4,1.5,10372,1,0,0,3,1510,780,54,32,500033,382
"1574",5250000,4,2.5,10070,1,0,0,3,1510,890,52,52,500034,521
"1575",3030000,3,2.5,4957,2,0,0,3,1850,0,20,20,500092,312
"1576",7220800,3,3.25,7650,2,0,0,3,2340,1340,31,31,500074,405
"1577",1400000,3,1,7473,1,0,0,3,1060,0,60,60,500198,268
"1578",2350000,3,1,7473,1,0,0,3,1060,0,60,60,500198,268
"1580",6050000,3,1.75,6000,1.5,0,0,4,1630,700,79,79,500126,312
"1581",3800000,2,1,4800,1,0,0,3,1060,150,69,69,500108,159
"1582",3520000,4,1,8890,1,0,0,3,980,550,94,94,500106,280
"1583",4200000,4,2.25,12000,1,0,0,4,1360,910,40,40,500072,260
"1584",11800000,4,2,7220,2,0,2,4,2590,0,89,89,500199,293
"1585",13800000,3,1.5,10572,1,0,0,4,1850,0,66,66,500004,290
"1586",3000000,3,1.5,14750,1.5,0,0,4,1500,0,86,86,500168,260
"1587",11500000,4,3.25,49091,2,0,0,3,4740,0,29,29,500053,357
"1588",4535000,2,1.5,4189,1,0,1,5,1160,550,68,68,500136,226
"1589",4435000,3,2,7598,1,0,0,4,1920,0,47,47,500177,245
"1590",3320000,2,1,8138,1,0,0,3,1150,0,65,65,500155,438
"1591",6550000,3,2.5,4721,2,0,0,3,2320,0,15,15,500075,317
"1592",4750000,4,1,6000,1.5,0,0,3,1420,0,69,69,500115,540
"1593",3725000,3,1.75,12956,1,0,0,3,1210,340,31,31,500045,196
"1594",10500000,4,2.5,7200,1,0,3,3,1470,1450,98,13,500144,286
"1595",5000000,3,1.75,4200,1,0,0,5,830,790,74,74,500115,540
"1596",9000000,6,2.75,24773,1.5,0,0,4,2300,0,69,34,500040,271
"1597",3275000,3,1,7140,1,0,0,3,1070,0,30,30,500118,459
"1598",3900000,3,1.75,7123,1,0,0,3,1790,0,106,24,500019,172
"1599",4511010,2,1.5,1962,2,0,0,4,1510,0,34,34,500007,140
"1600",4550000,4,1,5800,1.5,0,2,3,1340,0,105,105,500116,296
"1601",6500000,4,2.5,46748,2,0,0,3,3350,0,15,15,500010,96
"1602",8950000,3,2.5,7746,2,0,0,4,1910,590,26,26,500112,248
"1603",8000000,4,2.25,10664,1,0,1,2,1510,840,67,67,500040,271
"1604",7037700,4,2.25,12918,2,0,0,3,2550,0,32,32,500006,476
"1605",2499500,3,1.75,10454,1,0,0,4,1320,0,51,51,500002,174
"1606",5120000,2,2,3881,1,0,0,4,610,660,93,93,500105,214
"1607",7800000,NA,2.5,74052,1,0,0,4,1980,1500,47,47,500027,332
"1608",3360000,3,2.25,11625,2,0,0,3,2820,0,33,33,500092,312
"1609",2850000,3,2,6900,1.5,0,0,5,1220,890,64,64,500178,249
"1610",2299000,3,1.75,7224,1,0,0,3,1100,0,38,38,500032,117
"1611",6675000,NA,3,4000,1.5,0,0,4,1540,380,88,88,500116,296
"1612",3780000,4,2.5,12236,1,0,0,3,1230,660,41,41,500045,196
"1613",4540000,3,2.5,43733,2,0,0,3,1530,1000,28,28,500045,196
"1614",5375000,4,2.5,4630,2,0,0,3,2550,0,14,14,500075,317
"1616",2900000,3,2,6600,1,0,0,3,1760,0,21,21,500030,229
"1617",3495000,3,2,3600,1,0,0,3,1270,0,56,56,500122,252
"1618",3700000,3,2.75,1655,2,0,0,3,830,420,13,13,500136,226
"1619",5495000,3,1.75,8438,1,0,0,4,1620,0,58,58,500125,383
"1620",2450000,2,1,6322,1,0,0,3,710,0,77,77,500126,312
"1621",2080000,3,1.75,7200,1,0,0,3,1070,0,25,25,500010,96
"1622",2480000,4,2.25,8760,1,0,0,4,1160,1160,53,53,500032,117
"1623",6100000,4,3.25,37058,1.5,0,0,5,5450,0,35,35,500042,497
"1624",5500000,4,2.5,5116,2,0,0,3,1670,0,20,20,500155,438
"1625",7500000,3,2.75,206910,2,0,2,3,3010,0,18,18,500045,196
"1626",1920000,2,1.75,7380,1,0,0,3,1340,0,79,79,500055,245
"1627",1693170,2,1,4000,1,0,2,3,790,0,111,111,500112,248
"1628",12000000,4,3.5,3850,2.5,0,0,3,2790,610,11,11,500112,248
"1629",8800000,2,1,6350,1.5,0,0,4,1530,0,96,96,500112,248
"1630",2100000,1,1,7129,1,0,0,3,930,0,71,71,500133,453
"1631",1805000,3,1.5,9800,1,0,0,3,1010,530,46,46,500058,437
"1632",5400000,4,2,29078,2,0,0,3,1990,0,35,35,500074,405
"1633",5200000,3,1.75,35722,1,0,0,3,2300,0,35,35,500072,260
"1634",1775000,3,1.5,6000,1,0,0,3,1220,0,51,51,500055,245
"1635",4150000,3,1.75,5650,1,0,2,4,1190,1190,63,63,500118,459
"1636",4950000,4,2.5,7200,1,0,0,5,1010,1010,51,51,500034,521
"1637",3250000,3,2.25,9646,1,0,0,3,1890,0,53,53,500168,260
"1638",4400000,2,1.75,4903,1,0,0,3,1330,0,34,34,500052,519
"1639",4110000,3,1.75,9844,1,0,0,4,1190,300,60,60,500155,438
"1640",8100000,5,3.5,9600,2,0,0,3,2550,1000,21,21,500118,459
"1641",5617500,5,1.75,8996,1,0,2,4,1020,1020,57,57,500008,274
"1642",8351000,4,2.5,12573,1,0,0,4,2380,0,56,56,500005,166
"1643",4500000,3,2.25,9969,1,0,0,3,1450,330,34,34,500034,521
"1644",2380000,3,2.5,2807,2,0,0,3,1650,0,15,15,500055,245
"1645",2990000,3,1,142803,1,0,0,3,1510,0,45,45,500001,311
"1646",5700000,2,1,6240,1,0,0,4,1100,0,78,78,500199,293
"1647",3400000,3,1.75,12626,2,0,0,4,2190,0,41,41,500042,497
"1648",4500000,2,1.75,2275,1.5,0,0,3,1040,720,107,107,500116,296
"1649",2727500,4,1.5,8786,1,0,0,3,1330,470,53,53,500146,270
"1650",5200000,4,2,6380,2,0,0,4,1860,140,70,70,500115,540
"1651",2849500,3,1,10723,1,0,0,5,990,0,59,59,500059,376
"1652",2550000,2,1.5,9660,1,0,0,3,1480,0,70,70,500188,127
"1653",2315000,2,1,9488,1,0,0,5,1200,0,78,78,500168,260
"1654",4150000,1,2,204732,2.5,0,2,3,3000,0,40,40,500014,114
"1655",3300000,4,2.5,6000,2,0,0,3,3504,0,13,13,500001,311
"1656",3650000,3,1.5,12240,1,0,0,3,1300,0,56,56,500028,252
"1657",4250000,4,2,9188,1.5,0,0,3,1330,0,91,15,500198,268
"1658",4000000,4,1.75,6480,1,0,0,4,1120,730,61,61,500108,159
"1659",3350000,4,2.5,9701,2,0,0,3,2240,0,30,30,500023,469
"1660",3420000,3,3,1251,2,0,0,3,1040,220,16,16,500144,286
"1661",4900000,8,5,2580,2,0,0,3,1880,920,22,22,500122,252
"1662",3315000,4,1.75,14319,1,0,0,4,1820,0,50,50,500059,376
"1663",9600000,3,2.5,4102,3,1,4,3,1730,0,23,23,500074,405
"1664",7205000,4,2.5,35298,2,0,0,4,3350,0,34,34,500053,357
"1665",8300000,3,2.5,6550,2,0,2,4,2840,530,107,18,500126,312
"1667",2200000,4,2,10507,1.5,0,0,4,2340,0,60,60,500030,229
"1668",3499500,5,2,4179,1,0,0,3,940,940,67,19,500118,459
"1669",5500000,3,2,2159,1,0,0,3,1010,800,97,97,500109,98
"1670",3960000,3,1.75,5668,1,0,0,4,1200,1140,78,78,500106,280
"1671",6350000,4,1.5,4000,2,0,0,3,2820,0,108,108,500103,498
"1672",2930000,3,1,7650,1,0,0,3,1020,0,79,79,500133,453
"1673",3390000,3,2.25,10120,1,0,0,4,1290,800,40,40,500058,437
"1674",2850000,4,2.25,8734,2,0,0,4,1830,0,28,28,500030,229
"1675",7750000,6,2.75,5000,1.5,0,0,3,2480,500,103,103,500103,498
"1676",2240000,4,1.5,9289,1,0,0,4,1600,0,60,60,500002,174
"1677",22500000,4,3.5,8125,2,0,3,5,3140,1300,97,97,500144,286
"1678",1650500,3,1,8514,1,0,0,3,1200,0,60,60,500022,220
"1679",2750000,3,1.25,4500,1.5,0,0,4,1230,0,106,106,500118,459
"1680",4450000,5,3,5500,1,0,0,3,1750,1180,68,68,500118,459
"1683",3900000,3,1.5,13500,1,0,0,3,1060,550,49,49,500155,438
"1684",4600000,3,2.25,10450,1,0,0,3,1390,960,42,42,500028,252
"1685",7000000,3,1.75,14733,1,0,0,4,2000,0,61,61,500005,166
"1686",8741500,4,3.5,14406,2,0,1,3,2570,960,32,32,500034,521
"1687",4700000,3,2.25,9800,2,0,0,3,2220,0,32,32,500155,438
"1688",3740000,3,1.75,9416,1,0,0,4,2000,0,58,58,500033,382
